"","GeneID","TrxID","Means.All","Means.Apy","Means.Eupy","Apyrene_vs_Eupyrene_p.bh","significant_bh","Apyrene_vs_Eupyrene_diff","desc","subject_seq.id","expect_value","organism_commonName","organism_scientificName","organism_group","function."
"77","PIERAPG00000000660","PIERAPT00000001567",13.72180002518,13.3761985595123,13.72180002518,0.496766166235978,FALSE,-0.633602687057426,"Hemicentin-1 like protein","Q9R044.2",8.66e-14,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Nephrin; AltName: Full=Renal glomerulus-specific cell adhesion receptor; Flags: Precursor"
"78","PIERAPG00000000676","PIERAPT00000001601",13.2821284089744,13.7227013460757,13.2821284089744,0.4624358671965,FALSE,0.807717051352304,NA,NA,NA,NA,NA,NA,NA
"79","PIERAPG00000000690","PIERAPT00000001620",12.4313856353259,12.2775859680449,12.4313856353259,0.657915368791195,FALSE,-0.281966056681703,"SHC-transforming protein 1","Q8AY68.2",3.78e-100,"African clawed frog","Xenopus laevis","frogs & toads","RecName: Full=SHC-transforming protein 1; AltName: Full=Src homology 2 domain-containing-transforming protein C1; Short=SH2 domain protein C1; AltName: Full=p60Shc"
"80","PIERAPG00000000697","PIERAPT00000001664",14.842374243219,15.2008266757725,14.842374243219,0.40403007254467,FALSE,0.657162793014633,"Dynein regulatory complex protein 9","A3KQH2.2",4.79e-11,"zebrafish","Danio rerio","bony fishes","RecName: Full=Dynein regulatory complex protein 9; AltName: Full=IQ domain-containing protein G"
"81","PIERAPG00000000700","PIERAPT00000001671",17.2427456158684,17.6931363480813,17.2427456158684,0.203459587460759,FALSE,0.825716342390191,NA,NA,NA,NA,NA,NA,NA
"82","PIERAPG00000000723","PIERAPT00000001727",12.8504522517992,12.6398029237412,12.8504522517992,0.5265359986809,FALSE,-0.386190434772889,"Mitogen-activated protein kinase","O61443.1",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Mitogen-activated protein kinase p38b; Short=MAP kinase p38b; Short=MAPK p38b"
"83","PIERAPG00000000726","PIERAPT00000001732",19.3465518962941,20.1161103468324,19.3465518962941,0.0310728779399909,TRUE,1.41085715932019,"Ubiquinone biosynthesis monooxygenase Coq7",NA,NA,NA,NA,NA,NA
"84","PIERAPG00000000727","PIERAPT00000001735",19.4902390569559,19.4660557872368,19.4902390569559,0.985500114459097,FALSE,-0.0443359944849995,"Antitrypsin","P14754.1",7.32e-125,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Alaserpin; AltName: Full=Serpin-1; Flags: Precursor"
"85","PIERAPG00000000729","PIERAPT00000001741",22.479149187924,22.796710259057,22.479149187924,0.332628114225547,FALSE,0.582195297077231,NA,NA,NA,NA,NA,NA,NA
"86","PIERAPG00000000742","PIERAPT00000001782",23.2986970474124,24.1265802910113,23.2986970474124,0.005530838444601,TRUE,1.51778594659786,"Metalloendopeptidase","Q21178.2",8.44e-10,"Caenorhabditis elegans","Caenorhabditis elegans","nematodes","RecName: Full=Zinc metalloproteinase nas-17; AltName: Full=Nematode astacin 17; Flags: Precursor"
"87","PIERAPG00000000746","PIERAPT00000001791",15.0417215497098,15.2361377184148,15.0417215497098,0.586616021065025,FALSE,0.356429642625841,"Vacuolar protein sorting-associated protein VTA1","Q32L63.1",1.59e-80,"cattle","Bos taurus","even-toed ungulates","RecName: Full=Vacuolar protein sorting-associated protein VTA1 homolog"
"88","PIERAPG00000000749","PIERAPT00000001795",16.1050607571368,14.5448811628936,16.1050607571368,0.000612461942181245,TRUE,-2.86032925611259,NA,NA,NA,NA,NA,NA,NA
"89","PIERAPG00000000775","PIERAPT00000001861",18.9764838852566,19.0970155852505,18.9764838852566,0.773995552520898,FALSE,0.220974783322188,"ubiquitin-60S ribosomal protein L40","P18101.2",1.08e-87,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Ubiquitin-60S ribosomal protein L40; AltName: Full=CEP52; Contains: RecName: Full=Ubiquitin; Contains: RecName: Full=60S ribosomal protein L40; Flags: Precursor"
"90","PIERAPG00000000777","PIERAPT00000001865",19.3732760137613,19.1666449922962,19.3732760137613,0.619821638053041,FALSE,-0.378823539352645,"Apolipophorin (Fragment)","Q25490.1",2.22e-160,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Apolipophorins; Contains: RecName: Full=Apolipophorin-2; AltName: Full=Apolipophorin II; AltName: Full=apoLp-2; Contains: RecName: Full=Apolipophorin-1; AltName: Full=Apolipophorin I; AltName: Full=apoLp-1; Flags: Precursor"
"91","PIERAPG00000000784","PIERAPT00000001878",16.277161132239,16.2174681634113,16.277161132239,0.90882605642979,FALSE,-0.109437109517319,"Complex I-ESSS","O09111.2",2.47e-10,"house mouse","Mus musculus","rodents","RecName: Full=NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial; AltName: Full=Complex I-ESSS; Short=CI-ESSS; AltName: Full=NADH-ubiquinone oxidoreductase ESSS subunit; AltName: Full=Neuronal protein 15.6; Short=Np15.6; Short=p15.6; Flags: Precursor"
"92","PIERAPG00000000788","PIERAPT00000001902",19.3349733444811,19.4372393332733,19.3349733444811,0.803752049655108,FALSE,0.187487646118999,"SEC31 homolog B, COPII coat complex component","Q7SYD5.1",7.76e-164,"zebrafish","Danio rerio","bony fishes","RecName: Full=Protein transport protein Sec31A; AltName: Full=SEC31-like protein 1; AltName: Full=SEC31-related protein A"
"93","PIERAPG00000000791","PIERAPT00000001908",18.541010925056,18.8408487712114,18.541010925056,0.492284045441588,FALSE,0.549702717951469,"Armadillo repeat-containing protein 3","Q5W041.2",1.31e-24,"human","Homo sapiens","primates","RecName: Full=Armadillo repeat-containing protein 3; AltName: Full=Beta-catenin-like protein; AltName: Full=Cancer/testis antigen 81; Short=CT81; AltName: Full=KU-CT-1"
"94","PIERAPG00000000803","PIERAPT00000001942",14.3443810874159,15.2692834879899,14.3443810874159,0.00820031332585759,TRUE,1.69565440105226,"solute carrier family 22 member 3-like","Q4W8A2.1",3.07e-53,"crab-eating macaque","Macaca fascicularis","primates","RecName: Full=Solute carrier family 22 member 8; AltName: Full=Organic anion transporter 3; AltName: Full=mkOAT3"
"95","PIERAPG00000000810","PIERAPT00000001950",18.805547697948,19.1517569169677,18.805547697948,0.241926209156753,FALSE,0.634716901536134,"cilia- and flagella-associated protein 57","Q96MR6.3",0,"human","Homo sapiens","primates","RecName: Full=Cilia- and flagella-associated protein 57; AltName: Full=WD repeat-containing protein 65"
"96","PIERAPG00000000825","PIERAPT00000001983",15.5369281215053,16.3167498318272,15.5369281215053,0.005530838444601,TRUE,1.42967313559004,NA,"P28774.1",2.63e-71,"Artemia franciscana","Artemia franciscana","crustaceans","RecName: Full=Sodium/potassium-transporting ATPase subunit alpha-B; Short=Na(+)/K(+) ATPase alpha-B subunit; AltName: Full=Sodium pump subunit alpha-B"
"97","PIERAPG00000000827","PIERAPT00000001986",16.9438393494421,17.0832423095248,16.9438393494421,0.80055507380609,FALSE,0.255572093484993,"Mitochondrial cytochrome c oxidase subunit Vb","Q710D6.1",5.3e-24,"red fox","Vulpes vulpes","carnivores","RecName: Full=Cytochrome c oxidase subunit 5B, mitochondrial; AltName: Full=Cytochrome c oxidase polypeptide Vb; AltName: Full=Sperm protein 8; AltName: Full=fSP8; Flags: Precursor"
"98","PIERAPG00000000842","PIERAPT00000002016",15.6900886963328,16.0004330390233,15.6900886963328,0.31827306743311,FALSE,0.568964628265986,"alpha-actinin, sarcomeric","P18091.2",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Alpha-actinin, sarcomeric; AltName: Full=F-actin cross-linking protein"
"99","PIERAPG00000000872","PIERAPT00000002077",20.5533233570391,21.3986168772053,20.5533233570391,0.0170863271194522,TRUE,1.5497047869714,"Malic enzyme","P28227.1",0,"mallard","Anas platyrhynchos","birds","RecName: Full=NADP-dependent malic enzyme; Short=NADP-ME"
"100","PIERAPG00000000877","PIERAPT00000002095",18.1371189650223,18.6762990799256,18.1371189650223,0.0584569936792139,FALSE,0.988496877322703,"Transferrin","Q02942.1",1.68e-50,"tropical cockroach","Blaberus discoidalis","roaches","RecName: Full=Transferrin; Flags: Precursor"
"101","PIERAPG00000000879","PIERAPT00000002098",23.1459421555096,23.6605136914055,23.1459421555096,0.0686286024510132,FALSE,0.943381149142475,NA,"Q658L1.1",1.42e-15,"human","Homo sapiens","primates","RecName: Full=Stabilizer of axonemal microtubules 2"
"102","PIERAPG00000000883","PIERAPT00000002104",18.9768927346916,19.4071486232759,18.9768927346916,0.284804151510793,FALSE,0.788802462404593,"endothelin-converting enzyme homolog isoform X2","A0A0B4K692.1",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Neprilysin-2; Contains: RecName: Full=Neprilysin-2, soluble form"
"103","PIERAPG00000000888","PIERAPT00000002109",17.2546164011138,16.193412405998,17.2546164011138,0.000680366889017968,TRUE,-1.94554065771217,"protein anoxia up-regulated-like",NA,NA,NA,NA,NA,NA
"104","PIERAPG00000000895","PIERAPT00000002121",25.5980613694954,25.6088696489663,25.5980613694954,0.989807163197606,FALSE,0.0198151790299548,NA,NA,NA,NA,NA,NA,NA
"105","PIERAPG00000000905","PIERAPT00000002146",21.7542295462522,22.1637169356578,21.7542295462522,0.184199326948716,FALSE,0.750726880576874,NA,NA,NA,NA,NA,NA,NA
"106","PIERAPG00000000917","PIERAPT00000002169",15.2302304772564,15.0253627889243,15.2302304772564,0.803752049655108,FALSE,-0.375590761942263,"ATP synthase subunit O, mitochondrial","Q3UST5.2",3.29e-14,"house mouse","Mus musculus","rodents","RecName: Full=UPF0764 protein C16orf89 homolog; Flags: Precursor"
"107","PIERAPG00000000938","PIERAPT00000002213",27.9164530077262,27.6878916217015,27.9164530077262,0.546104292984245,FALSE,-0.419029207711944,NA,NA,NA,NA,NA,NA,NA
"108","PIERAPG00000000938","PIERAPT00000002214",16.8134791844246,16.5403407332249,16.8134791844246,0.565882447455957,FALSE,-0.500753827199425,NA,NA,NA,NA,NA,NA,NA
"109","PIERAPG00000000950","PIERAPT00000002233",15.5499536587222,13.2692178856048,15.5499536587222,1.53881087302948e-07,TRUE,-4.18134891738183,NA,NA,NA,NA,NA,NA,NA
"110","PIERAPG00000000958","PIERAPT00000002248",17.7316065029427,17.7290528581813,17.7316065029427,0.998730989991163,FALSE,-0.00468168206245778,"Heterogeneous nuclear ribonucleoprotein A1","P21522.1",2.87e-94,"American grasshopper","Schistocerca americana","grasshoppers","RecName: Full=Heterogeneous nuclear ribonucleoprotein A1, A2/B1 homolog"
"111","PIERAPG00000000972","PIERAPT00000002291",20.5419108226904,20.6398760479216,20.5419108226904,0.797014357154419,FALSE,0.179602912923801,"RNA helicase","Q02748.3",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Eukaryotic initiation factor 4A; AltName: Full=ATP-dependent RNA helicase eIF4A"
"112","PIERAPG00000000973","PIERAPT00000002297",14.1645383273523,13.9475271123054,14.1645383273523,0.688084134397478,FALSE,-0.397853894252679,"Glutamine amidotransferase type-2 domain-containing protein (Fragment)","Q03460.1",1.3e-153,"Medicago sativa","Medicago sativa","eudicots","RecName: Full=Glutamate synthase [NADH], amyloplastic; AltName: Full=NADH-GOGAT; Flags: Precursor"
"113","PIERAPG00000000990","PIERAPT00000002327",16.525405175521,16.2121657158278,16.525405175521,0.399609313833524,FALSE,-0.574272342770914,NA,NA,NA,NA,NA,NA,NA
"114","PIERAPG00000001007","PIERAPT00000002356",16.008551946896,16.0041129603369,16.008551946896,0.995986128824068,FALSE,-0.0081381420250537,"programmed cell death 6-interacting protein isoform X2","Q9W6C5.1",0,"African clawed frog","Xenopus laevis","frogs & toads","RecName: Full=Programmed cell death 6-interacting protein; AltName: Full=Signal transduction protein Xp95"
"115","PIERAPG00000001014","PIERAPT00000002372",19.8213558122793,19.6362260777196,19.8213558122793,0.681168958689808,FALSE,-0.339404513359419,"Mitochondrial cytochrome c oxidase subunit IV","O46578.1",3.21e-32,"western lowland gorilla","Gorilla gorilla gorilla","primates","RecName: Full=Cytochrome c oxidase subunit 4 isoform 1, mitochondrial; AltName: Full=Cytochrome c oxidase polypeptide IV; AltName: Full=Cytochrome c oxidase subunit IV isoform 1; Short=COX IV-1"
"116","PIERAPG00000001021","PIERAPT00000002389",15.5693080118201,15.7121523435003,15.5693080118201,0.682487075864112,FALSE,0.261881274746948,"cilia- and flagella-associated protein 91-like","Q7Z4T9.3",1.54e-48,"human","Homo sapiens","primates","RecName: Full=Cilia- and flagella-associated protein 91; Short=CFAP91; AltName: Full=AMY-1-associating protein expressed in testis 1; Short=AAT-1; AltName: Full=MYCBP/AMY-1-associated testis-expressed protein 1; AltName: Full=Protein MAATS1"
"117","PIERAPG00000001024","PIERAPT00000002392",16.7645174685894,17.7836772966737,16.7645174685894,0.0189405567929448,TRUE,1.86845968482134,NA,NA,NA,NA,NA,NA,NA
"118","PIERAPG00000001039","PIERAPT00000002417",13.1710963685371,13.1701325165829,13.1710963685371,0.999974221839782,FALSE,-0.00176706191598619,"Putative vesicle trafficking protein sec1","Q07327.2",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Protein ROP"
"119","PIERAPG00000001047","PIERAPT00000002429",24.2229526337606,24.3610786147886,24.2229526337606,0.760319082348706,FALSE,0.253230965218069,NA,NA,NA,NA,NA,NA,NA
"120","PIERAPG00000001063","PIERAPT00000002454",14.6177885070739,15.1740227309833,14.6177885070739,0.0675668223760335,FALSE,1.01976274383384,"Tctex1 domain-containing protein 2","Q9CQ66.1",8.84e-25,"house mouse","Mus musculus","rodents","RecName: Full=Tctex1 domain-containing protein 2"
"121","PIERAPG00000001076","PIERAPT00000002472",17.0786876683975,17.1350444995697,17.0786876683975,0.921465234365827,FALSE,0.103320857148915,"60S ribosomal protein L6","Q2YGT9.3",1.04e-60,"pig","Sus scrofa","even-toed ungulates","RecName: Full=60S ribosomal protein L6"
"122","PIERAPG00000001079","PIERAPT00000002480",16.027429665743,16.1050713109194,16.027429665743,0.860371024242722,FALSE,0.142343016156675,"3'(2'),5'-bisphosphate nucleotidase 1 isoform X1","O95861.1",3.78e-94,"human","Homo sapiens","primates","RecName: Full=3'(2'),5'-bisphosphate nucleotidase 1; AltName: Full=Bisphosphate 3'-nucleotidase 1; AltName: Full=PAP-inositol 1,4-phosphatase; Short=PIP"
"123","PIERAPG00000001082","PIERAPT00000002501",21.7370803715019,21.8525546798301,21.7370803715019,0.803752049655108,FALSE,0.211702898601693,"P-type Cu(+) transporter","Q64430.3",0,"house mouse","Mus musculus","rodents","RecName: Full=Copper-transporting ATPase 1; AltName: Full=Copper pump 1; AltName: Full=Menkes disease-associated protein homolog"
"124","PIERAPG00000001083","PIERAPT00000002504",14.4681971658294,15.7106612632975,14.4681971658294,6.51625805755318e-05,TRUE,2.27785084535824,"26S proteasome non-ATPase regulatory subunit 6","Q15008.1",7.08e-97,"human","Homo sapiens","primates","RecName: Full=26S proteasome non-ATPase regulatory subunit 6; AltName: Full=26S proteasome regulatory subunit RPN7; AltName: Full=26S proteasome regulatory subunit S10; AltName: Full=Breast cancer-associated protein SGA-113M; AltName: Full=Phosphonoformate immuno-associated protein 4; AltName: Full=Proteasome regulatory particle subunit p44S10; AltName: Full=p42A"
"125","PIERAPG00000001092","PIERAPT00000002523",13.7727484480294,13.5666902111215,13.7727484480294,0.635612849663168,FALSE,-0.377773434331111,"Ribose-5-phosphate isomerase","P47968.2",4.26e-103,"house mouse","Mus musculus","rodents","RecName: Full=Ribose-5-phosphate isomerase; AltName: Full=Phosphoriboisomerase"
"126","PIERAPG00000001111","PIERAPT00000002575",15.4373262120103,16.1808425823583,15.4373262120103,0.0212137777718174,TRUE,1.36311334563793,"Mitochondrial ATPase inhibitor IATP","O44441.1",5.03e-19,"Caenorhabditis elegans","Caenorhabditis elegans","nematodes","RecName: Full=ATPase inhibitor mai-2, mitochondrial; AltName: Full=ATP synthase F1 subunit epsilon; Flags: Precursor"
"127","PIERAPG00000001119","PIERAPT00000002587",16.2415185811345,16.1694107951596,16.2415185811345,0.83144369526303,FALSE,-0.1321976076207,"Putative sporulation integral membrane protein YtvI","O32086.1",5.79e-99,"Bacillus subtilis subsp. subtilis str. 168","Bacillus subtilis subsp. subtilis str. 168","firmicutes","RecName: Full=Putative transport protein YubA"
"128","PIERAPG00000001122","PIERAPT00000002594",21.1092390293367,19.6628492551282,21.1092390293367,1.25213068078207e-05,TRUE,-2.65171458604887,"CTD small phosphatase-like protein 2","Q5XIK8.1",3.99e-102,"Norway rat","Rattus norvegicus","rodents","RecName: Full=CTD small phosphatase-like protein 2; Short=CTDSP-like 2"
"129","PIERAPG00000001129","PIERAPT00000002614",13.1909116130998,13.2214237732241,13.1909116130998,0.974936140965324,FALSE,0.0559389602279587,"glutathione hydrolase 1 proenzyme","P07314.4",1.82e-155,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Glutathione hydrolase 1 proenzyme; AltName: Full=Gamma-glutamyltransferase 1; AltName: Full=Gamma-glutamyltranspeptidase 1; Short=GGT 1; AltName: Full=Leukotriene-C4 hydrolase; AltName: CD_antigen=CD224; Contains: RecName: Full=Glutathione hydrolase 1 heavy chain; Contains: RecName: Full=Glutathione hydrolase 1 light chain; Flags: Precursor"
"130","PIERAPG00000001134","PIERAPT00000002631",15.7128594604379,15.3848295067152,15.7128594604379,0.230877485449401,FALSE,-0.601388248491633,NA,NA,NA,NA,NA,NA,NA
"131","PIERAPG00000001145","PIERAPT00000002676",16.137879995344,16.4769148807447,16.137879995344,0.635612849663168,FALSE,0.621563956567861,NA,"P39057.1",0,"Heliocidaris crassispina","Heliocidaris crassispina","sea urchins","RecName: Full=Dynein beta chain, ciliary"
"132","PIERAPG00000001156","PIERAPT00000002713",17.2869108050294,17.1197522993427,17.2869108050294,0.739806428861067,FALSE,-0.306457260425749,"Serine-arginine protein 55","P26686.4",2.03e-94,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Serine-arginine protein 55; Short=SRP55; AltName: Full=52 kDa bracketing protein; AltName: Full=B52 protein; AltName: Full=Protein enhancer of deformed"
"133","PIERAPG00000001176","PIERAPT00000002752",17.918487262221,18.221057698797,17.918487262221,0.235061725673005,FALSE,0.554712467055985,NA,NA,NA,NA,NA,NA,NA
"134","PIERAPG00000001177","PIERAPT00000002753",16.8095279358909,17.1697669752536,16.8095279358909,0.416502033560011,FALSE,0.660438238831627,"Protein lethal(2)essential for life","P82147.1",3.26e-41,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Protein lethal(2)essential for life; AltName: Full=Protein Efl21"
"135","PIERAPG00000001181","PIERAPT00000002761",22.8981218275816,22.9119382527812,22.8981218275816,0.976854068527445,FALSE,0.0253301128659871,"Casein kinase II subunit alpha","O76484.1",0,"fall armyworm","Spodoptera frugiperda","moths","RecName: Full=Casein kinase II subunit alpha; Short=CK II subunit alpha"
